step,price,log_return,rolling_volatility,marginal_liquidity,lvr
303,1880.665805210721,0.0063037026543346485,0.07205037938532806,163116.32862835246,-0.0062838760030710095
304,1880.6488493177721,-9.015939641481317e-06,0.0705338549784479,163114.12267280888,9.01598028502093e-06
305,1883.2332693237918,0.00137327383308782,0.07041069126244798,163450.46951081982,-0.001372331324067666
306,1907.830576508185,0.01297664895788425,0.07043107635506912,166663.19492834093,-0.012892815267387281
307,1896.9570673216942,-0.0057157138883583,0.07032756229275666,165240.4041355748,0.0057320797469828655
308,1907.7452219313413,0.005670973811700379,0.07040662757874767,166652.010517463,-0.00565492419303526
309,1904.2726146880318,-0.0018219265243389405,0.0699415490432211,166197.19070929842,0.0018235872408838283
310,1900.5119439648156,-0.001976812032272203,0.06939260339093864,165705.10972407434,0.001978767213307364
311,1921.8938163591322,0.011187768519871901,0.0703144709624386,168509.37966942825,-0.011125418174674717
312,1938.2106964945583,0.008454163489880298,0.0626033438145956,170659.89522562182,-0.008418527544470145
313,1954.4333843280763,0.008335096360006386,0.062026923805169686,172806.98944204027,-0.008300455755413383
314,1980.5114323351731,0.013254788071543292,0.0630599972409551,176277.15236863375,-0.0131673302063946
315,1981.323684622347,0.0004100384163275905,0.0614762502596969,176385.60632451897,-0.00040995436206503477
316,1995.280573185481,0.007019529712949639,0.05986866075440071,178252.63432607971,-0.006994950359713981
317,1989.4973344510524,-0.0029026675659345603,0.05788231679196604,177478.20926308192,0.002906884384453967
318,1996.3563112345867,0.0034416635248844213,0.05757165234347331,178396.80877467105,-0.003435747789577892
319,1994.158673911938,-0.0011014305436768458,0.05765333262662467,178102.31457422042,0.0011020373410595141
320,1996.4931244361426,0.0011699596499271819,0.05618785385678107,178415.14777801643,-0.0011692755139658395
321,2008.812545195543,0.006151570254369136,0.053974563978281764,180069.06666558931,-0.006132688084243831
322,1992.8416144085577,-0.007982206832334724,0.05395924584249217,177925.899868399,0.008014149579932628
323,2035.3859153042397,0.0211238727568546,0.05732672887564238,183653.89481953628,-0.020902326470762844
324,2015.415275190349,-0.00986017381499702,0.05737834611088065,180957.5944765196,0.009908945496110988
325,1991.490552949967,-0.011941886127877322,0.05899227278336391,177744.99130337554,0.012013475135467022
326,2015.0912680240515,0.011781108735000679,0.059836908746817546,180913.9589030496,-0.011711983198273046
327,2031.513568782451,0.008116626939629359,0.05961439088925972,183130.0385166467,-0.008083776062712822
328,2044.6411836619145,0.006441198170521551,0.05974537622524835,184907.9790397492,-0.006420498121803453
329,2057.940589419862,0.006483455092642799,0.05956692596135615,186715.015545024,-0.006462482846357087
330,2058.100152413996,7.753227153085377e-05,0.05960626973499531,186736.73146668926,-7.752926598181276e-05
331,2040.1243409344079,-0.008772543714858316,0.06049139377323199,184295.59372181536,0.008811135242548396
332,2042.0798096103363,0.0009580455819372634,0.05882492517257161,184560.62948246163,-0.0009575868027908996
333,2028.7040413342188,-0.006571617115121118,0.05771176431153773,182750.27417582663,0.006593257569162514
334,2048.9928571601904,0.009951197334177512,0.054805558304879154,185498.61114085163,-0.009901848000627433
335,2046.3911136922911,-0.0012705738150213864,0.050516297286497834,185145.4133036469,0.0012713813358997683
336,2029.973700305304,-0.008054971967925114,0.051428989225813085,182921.86166750718,0.008087500534867953
337,2023.8648572014652,-0.0030138584165299346,0.05149894739242877,182096.7772000242,0.0030184046538987985
338,2032.6457987742772,0.004329314542756243,0.05154663269283833,183283.15652626174,-0.00431995656995765
339,2021.6237963157869,-0.005437245528039748,0.051457876785954364,181794.4025346437,0.005452054174756249
340,2005.4707958603124,-0.008022203955664314,0.052274600876452394,179619.9241922409,0.008054468052497654
341,2010.7659441254652,0.002636872114919123,0.051860659481033064,180331.78322919967,-0.0026333986213675775
342,2016.1008664597737,0.002649665711087228,0.05128292703306158,181049.93785004885,-0.0026461584452748266
343,2006.3074643847074,-0.004869431753711298,0.051286208731072244,179732.34019725124,0.004881306703441446
344,1997.2786262576556,-0.004510383056183228,0.05162728308979926,178520.4518276602,0.004520570143971003
345,2002.3191153903626,0.0025204993735763633,0.050923950480040545,179196.67035895956,-0.0025173255821036022
346,1973.9275201192584,-0.014280843414973241,0.05282512796024499,175398.87300977224,0.01438330180906977
347,1946.7291111996774,-0.013874637743765551,0.05492610913953896,171786.20303726665,0.013971337235934023
348,1933.1796669554253,-0.0069844422125243605,0.05497486789981737,169995.85165534593,0.007008890314676108
349,1929.4436007741203,-0.0019344715171184723,0.05471215886757905,169503.28843850887,0.001936343814251007
350,1935.8388509707434,0.003309075655980046,0.054064960166156965,170346.72877079784,-0.003303606699192052
351,1965.0040559670208,0.01495356216949552,0.05551408610685907,174210.83902100648,-0.014842312873458496
352,1982.3260058501837,0.008776596232020194,0.055657059997860456,176519.46940539646,-0.008738194339398708
353,1979.5539080473502,-0.0013993852996342711,0.05546604509906209,176149.32989127177,0.001400364896133599
354,1979.573382838055,9.837920973111691e-06,0.055465689679624196,176151.9293252319,-9.83787258101998e-06
355,1960.2187313264862,-0.009825293646378089,0.05651457997899024,173574.84974639738,0.009873720316136314
356,1960.2478773299529,1.4868640076100704e-05,0.055134709613457,173578.72102251838,-1.4868529538247799e-05
357,1954.988570018339,-0.0026865863892013833,0.05486644499496043,172880.62724017698,0.00269019849643648
358,1961.7001730856675,0.003427185603380895,0.054700573858045845,173771.6565651914,-0.003421319506115683
359,1945.9284649660817,-0.00807230943552323,0.055331505072867375,171680.23618786977,0.008104978370754523
360,1956.452116274149,0.005393465142411722,0.05549461964807119,173074.79677126327,-0.0053789465229070466
361,1987.0677851832477,0.015527389130025777,0.05650159078220954,177153.20728078927,-0.015407460750653357
362,1985.3048433778054,-0.0008876014845685759,0.05595745738849088,176917.50205017423,0.0008879955193394906
363,1993.694784871161,0.0042171172209894145,0.055517397917190146,178040.17189625915,-0.00420823766858458
364,2007.9032792719518,0.007101439917111125,0.054392911401684334,179946.821209558,-0.007076284274978972
365,2000.2633127265317,-0.0038122047188583626,0.05454585336830767,178920.76647206928,0.0038194804138091953
366,2005.1517688390684,0.002440924818104168,0.05415164399631993,179577.06543023264,-0.002437948183526828
367,2005.8054024515086,0.0003259240078179486,0.05406522397270422,179664.8796093613,-0.0003258709003581828
368,2008.1671453244921,0.0011767609854883173,0.05397244377776716,179982.2935984258,-0.0011760688737898484
369,1993.1022415283674,-0.007530097838554665,0.05450092407062329,177960.80517443226,0.007558520321854001
370,1993.9895722708106,0.00044510174258942717,0.05448972143722957,178079.66084390998,-0.0004450026995039824
371,2004.3452020199902,0.005179982912454497,0.05438590293951716,179468.72475129762,-0.005166589936076438
372,2034.0499624405786,0.014711436077950418,0.055724372398321814,183473.1089447678,-0.014603751613331495
373,2054.0666692339278,0.00979270826085207,0.05248410377019941,186188.04802760298,-0.009744915826327194
374,2099.193857815822,0.021731824575115563,0.05572373973553849,192357.3635973454,-0.0214973897784021
375,2083.5640608796916,-0.007473475628880496,0.054852285190489396,190213.0381233547,0.0075014717471808545
376,2102.239330701637,0.008923206367206782,0.05434611447423806,192776.11831764382,-0.008883512713898423
377,2106.5184154360404,0.0020334200573835174,0.05385399193750865,193365.00819481595,-0.0020313540594032453
378,2153.586461347224,0.022098029332176722,0.05768910989704151,199881.89776276832,-0.021855656485572084
379,2136.67651417783,-0.007882982853551514,0.058092843013488,197532.31805210045,0.00791413536732799
380,2119.233300683594,-0.00819721842180776,0.05877602838579709,195118.36590040845,0.008230907606354698
381,2106.990121090549,-0.005793926454440222,0.05836615778519849,193429.96120428536,0.005810743709945498
382,2063.1243095315117,-0.02103895724309807,0.06226092703685803,187420.9306900083,0.021261836408198675
383,2052.716296442344,-0.005057550216807611,0.06211099724669836,186004.47418034376,0.005070361212217378
384,2037.5999336529428,-0.00739132661553698,0.06176298661363698,183953.6342777076,0.007418709894783326
385,2041.0748370020735,0.0017039378647620764,0.06177765170361449,184424.40398738618,-0.001702486986824514
386,2048.471918820797,0.0036175597577715944,0.06133583050450723,185427.87356179688,-0.0036110242716831387
387,2087.685045022655,0.01896170839215886,0.06404457232541196,190777.63730708318,-0.01878306610249858
388,2108.043058108722,0.009704238381860504,0.06458540940357249,193574.9749428132,-0.009657304203421813
389,2096.3359182573313,-0.005569036556624031,0.06459838083200065,191964.67102017484,0.005584572467337345
390,2078.002037627838,-0.008784146713483579,0.06470807043070162,189451.89308075418,0.008822840544671529
391,2088.667003153724,0.005119191715065057,0.0648309717919273,190912.2536465387,-0.005106110983600143
392,2061.6852541530475,-0.01300233207020642,0.0662396047399362,187224.8721731375,0.013087229947600143
393,2100.2120599329137,0.018514587658543538,0.06841619892726174,192497.33334495104,-0.018344245571610074
394,2125.5545260277804,0.01199440120721287,0.06906840722363898,195992.01188068828,-0.011922755113803918
395,2116.0284630188585,-0.004491756521047049,0.06929186440202963,194675.9279098113,0.004501859580533285
396,2080.502851339647,-0.016931345290908777,0.06994005226406677,189793.99554335524,0.01707549290611965
397,2109.283557643253,0.01373872374165413,0.06937545305598837,193745.866843206,-0.013644778199363383
398,2107.2903865508056,-0.0009453984525261788,0.06887361725212861,193471.3109986745,0.0009458454825059803
399,2133.9636272960624,0.012578163119734618,0.06961188614200306,197156.23442731533,-0.012499388651274312
400,2100.6290169671133,-0.01574427658794367,0.07182287337911983,192554.66119932345,0.015868870733337648
401,2088.493685603408,-0.005793750229537729,0.07088725674777632,190888.49129645014,0.005810566461061484
402,2089.020965227677,0.00025243699718183166,0.07047120156193853,190960.7859592812,-0.0002524051376440184
403,2090.4206725878767,0.0006698059376474205,0.07042822451622738,191152.74237573447,-0.0006695816677255717
404,2081.449799207687,-0.004300654714792437,0.07062730469598705,189923.58834953056,0.004309915801766984
405,2094.8734987268717,0.006428499323474987,0.06995137211554012,191763.8320833547,-0.006407880727567816
406,2073.0417326759953,-0.010476204293825944,0.07093227450458177,188773.94995017283,0.010531271853699842
407,2070.5063066163843,-0.0012237948502129348,0.0708672476380066,188427.7369359671,0.0012245439926985568
408,2073.4131751468744,0.0014029563171189887,0.07082972202755877,188824.6882943147,-0.0014019726339804528
409,2084.5239640848094,0.00534438834058749,0.0703242457488152,190344.50069959613,-0.0053301325047674375
410,2099.8305759932855,0.0073161487808888976,0.0704624726950074,192444.8877078798,-0.00728945091259825
411,2076.7626074078275,-0.011046420918378692,0.07004107636445621,189282.41967782285,0.01110765790137691
412,2045.554906790914,-0.015141141707356223,0.07183606794426281,185031.9422855024,0.015256349518318224
413,2072.2725782815146,0.012976768218985092,0.07281381548217221,188668.89935559782,-0.012892932990869799
414,2079.586361116876,0.003523140119795917,0.07258403731269998,189668.5990435259,-0.0035169411437347975
415,2064.4919017664015,-0.007284865365565537,0.07288683814013111,187607.31636717328,0.007311464548521496
416,2097.1843586431764,0.01571151975522523,0.07441497039327408,192081.22227740698,-0.015588737700640731
417,2100.031636932653,0.0013567463429285868,0.07441403052993274,192472.52856368537,-0.001355826378708791
418,2125.368887997867,0.011992971840638265,0.07523395010670325,195966.33662081676,-0.011921342788207667
419,2127.2297927720256,0.0008751848141010895,0.07471390336015299,196223.7657001901,-0.0008748019515716354
420,2171.955786466054,0.02080747924881987,0.0772085562550738,202444.72546901932,-0.02059249731174395
421,2210.859721529375,0.017753408424432043,0.07879274682647608,207908.2759177541,-0.017596745141482018
422,2205.8034361432447,-0.002289641484790735,0.07781357990975961,207195.44758906213,0.0022922647155594333
423,2227.7843402823423,0.009915709509543555,0.07782685634807328,210300.21463320663,-0.009866710947573853
424,2242.656905857968,0.006653759495851475,0.07527024519893753,212409.6544767571,-0.0066316722530217476
425,2274.0163772193646,0.013886315575323488,0.07575246811809194,216880.43608742364,-0.013790345432666662
426,2252.629865188109,-0.009449234605801044,0.07620368100886597,213828.08777166464,0.009494019573193402
427,2268.5908713925214,0.007060514599984393,0.07641306707382022,216104.7266769454,-0.007035647725504246
428,2293.18830483923,0.010784244868495878,0.07410099871049855,219628.9437770813,-0.01072630337194802
429,2253.660373996083,-0.017387394864231145,0.07588518843289305,213974.8342014876,0.0175394355330738
430,2227.5963676433307,-0.011632585126657751,0.07638918857949675,210273.59860148112,0.011700506757571283
431,2183.067112503374,-0.020192321777601007,0.07900747303024482,204000.21557035032,0.020397565830623243
432,2177.629178033223,-0.0024940683444455774,0.0759143570203039,203238.45564991306,0.002497181120186376
433,2193.749487367866,0.007375422557959623,0.07590671951010426,205499.39335360186,-0.007348290872530194
434,2227.401690814733,0.015223570520960282,0.07662112848396854,210246.03447214013,-0.015108277768504985
435,2229.4985459056584,0.0009409478041977518,0.07662571297007258,210542.98980416032,-0.0009405052516298085
436,2266.5590588140935,0.016486155455712918,0.07801107002067106,215814.4676583815,-0.01635100253148747
437,2235.940251433543,-0.013601014582148914,0.07759142259529235,211456.1335685532,0.01369392914722134
438,2198.6158633873524,-0.01683382439355155,0.07920502418320537,206183.55878428378,0.016976311627573626
439,2197.8344449367096,-0.0003554769889661878,0.07894562039058552,206073.64782402437,0.0003555401783983392
440,2206.7331006428735,0.004040654489393072,0.07837237034022143,207326.4492073253,-0.004032502029163165
441,2206.452979215369,-0.00012694748094093113,0.0782803469218328,207286.97361025133,0.00012695553911346025
442,2161.7364664484285,-0.020474421000398767,0.07999156778121426,201017.61632321947,0.020685459796311978
443,2160.2427896231306,-0.0006912003951278841,0.07796776855477884,200809.3091446372,0.0006914393291683751
444,2132.6725744140463,-0.012844695005048532,0.07820809044008327,196977.34153171614,0.012927542436587558
445,2147.4318686145702,0.006896725488300385,0.07835976254227603,199025.6662920871,-0.00687299765651983
446,2155.749870820133,0.003865982460968483,0.07643068716956102,200183.16379993543,-0.00385851917152058
447,2136.010491984448,-0.009198797863273551,0.07588093247357247,197439.9662238285,0.00924123683369471
448,2125.4874491158816,-0.004938669173366936,0.0760501083106526,195982.73446505296,0.004950884500844133
449,2103.5134721674704,-0.010392135218889516,0.07569460886710591,192951.40373071842,0.010446320995400882
450,2102.6159031573293,-0.00042679097273171877,0.07403455824479273,192827.91838582637,0.00042688206095720105
451,2123.219695548158,0.009751423205012384,0.07442017571720376,195669.16735087757,-0.009704032245946959
452,2102.813900557265,-0.009657260463355436,0.07508747879223371,192855.15611756052,0.009704042276630354
453,2113.8625482723855,0.005240465155178444,0.0752598202944647,194377.10616380683,-0.005226757872289545
454,2103.1038753948787,-0.005102576183724408,0.07531325897118475,192895.0491416994,0.005115616495873887
455,2086.912208005185,-0.007728728322623442,0.07545038382006658,190671.71157759486,0.00775867203593128
456,2085.096750912634,-0.0008703035995455782,0.07470711066189933,190422.96056422245,0.0008706824236126565
457,2064.035060735262,-0.01015242322419374,0.075400832177543,187545.04779285143,0.010204133920995062
458,2053.0496897198313,-0.005336493053471821,0.07556817020911877,186049.79108015329,0.005350757495270031
459,2029.009133447074,-0.011778778925888484,0.07622396103854517,182791.50081287624,0.01184842191021307
460,2069.6816715985433,0.01984725132916389,0.07853679257061175,188315.178497574,-0.01965159121308524
461,2070.8257673096227,0.0005526355197172861,0.0777684174177188,188471.34770192773,-0.0005524828448342234
462,2056.7975669827615,-0.006797255079925856,0.07655516739086653,186559.4791198627,0.006820408849199211
463,2061.6156946212113,0.0023397991073422202,0.07546202663227804,187215.39703774935,-0.0023370639110966707
464,2059.7131234968074,-0.0009232804969082983,0.07537494457254817,186956.29800776413,0.0009237068515512981
465,2055.5778829609662,-0.00200969599533223,0.07505232079709281,186393.55865008343,0.0020117167878286324
466,2068.6550952240204,0.006341667000434252,0.07361081513448456,188175.0874329351,-0.006321601069818605
467,2084.8017374366495,0.007775077100473051,0.07403449758785641,190382.5485169073,-0.007744929372747844
468,2074.1859206299605,-0.0051050114761052754,0.07314292435511538,188930.25843905585,0.005118064249256982
469,2062.689196979495,-0.005558182406446801,0.0733033699240489,187361.64325450474,0.00557365776060692
470,2057.4349765131556,-0.0025505169715164403,0.06998375898767178,186646.20909595373,0.0025537723069355422
471,2011.017551036952,-0.02281921164735585,0.07059855356800318,180365.63163097046,0.02308156159664998
472,1981.172671348536,-0.014951910621985523,0.07179618200468757,176365.44097204614,0.015064249633577553
473,2008.8404605738888,0.013868742674445248,0.0725785204701883,180072.82016185232,-0.013773014715886767
474,2042.5669944961846,0.016649677135012836,0.07446813258173995,184626.68016622978,-0.016511837317049416
475,2037.8941332575844,-0.002290360395563783,0.07271206878393621,183993.47603395992,0.002292985274524817
476,2050.0876671349747,0.005965569630557664,0.07277620915269394,185647.3033541921,-0.005947810951143939
477,2056.889845594131,0.003312501545435361,0.07240169303658903,186572.03430009013,-0.0033070212650070374
478,2121.62831360416,0.030988808084552375,0.07858557989479137,195449.22353636468,-0.03051357657461362
479,2145.944142981926,0.011395749114345769,0.07793690504358948,198818.8767539871,-0.011331063512201922
480,2143.6295409043405,-0.0010791759148076653,0.07717573794894468,198497.29629082434,0.001079758434663347
481,2123.6685368730723,-0.009355404406004257,0.07512624029198785,195731.21631108425,0.009399302991350389
482,2090.24351159177,-0.015864463202575726,0.07665324183268082,191128.442893927,0.01599097191113774
483,2094.919668550527,0.002234636358672231,0.07626385055381407,191770.17166741454,-0.0022321414176191823
484,2079.55036738504,-0.007363507452843034,0.07471349489592077,189663.67485431273,0.00739068473961213
485,2050.5932955106364,-0.014022537095976742,0.07573195301312187,185715.98895255628,0.014121314030334453
486,2037.7850025040811,-0.006265728842425266,0.07355138179216045,183978.69674964884,0.0062853995837715
487,2016.2673486698782,-0.010615480036143949,0.07313559229860579,181072.36397207304,0.010672024148185244
488,2050.9833707742355,0.017071416350725645,0.07400464524571951,185768.98336534333,-0.0169265253921842
489,2069.5594711609187,0.009016397569494506,0.07472823714099389,188298.50067373886,-0.008975871747364028
490,2069.8083994711315,0.00012027358683382629,0.07455016846774672,188332.4747423912,-0.00012026635425588239
491,2101.088373862882,0.01499944138890026,0.07630311579763009,192617.8252416786,-0.014887510102319812
492,2103.135164355618,0.0009736830764761831,0.0736805485397727,192899.3538563677,-0.0009732092009233639
493,2085.5160378664523,-0.008412842013282636,0.07409910626843458,190480.40097558705,0.00844832941548157
494,2117.9477250097257,0.015431240772696574,0.07476376266203047,194940.84789456372,-0.015312789244184222
495,2129.818289552446,0.005589100436846586,0.07464955157304294,196582.03381382424,-0.005573510473146914
496,2108.2626179078325,-0.010172461543264564,0.07519411084174697,193605.21796068578,0.010224376916574407
497,2104.674488087997,-0.0017033867808360819,0.07467555318859394,193111.17253883224,0.0017048383681865786
498,2086.74332951874,-0.008556182533847571,0.07499202016057932,190648.56755278228,0.008592891284522342
499,2058.4980971595746,-0.01362799730964336,0.07550146843420319,186790.89391329858,0.013721281743296121
500,2078.0675789963298,0.009461775475316415,0.07614705298044143,189460.8562824401,-0.009417153722309113
501,2118.5514561106393,0.019294166404701305,0.0779994914938711,195024.20706208245,-0.019109225314088985
502,2089.5461807198017,-0.013785675738191411,0.07862543650570218,191032.80668232555,0.013881136324465082
503,2101.7631681792845,0.005829692366905708,0.07866867459404334,192710.6256094249,-0.005812732682943578
504,2088.550261835485,-0.00630642569121827,0.07875572201135518,190896.24795724242,0.006326353061854473
505,2078.816864693195,-0.004671253837646961,0.0785140319000716,189563.33594214756,0.004682181151982601
506,2066.951833018805,-0.005723939242388692,0.07871379610563471,187942.7295608384,0.005740352283420513
507,2049.5803602647,-0.00843990769679816,0.07851065746212943,185578.39825758795,0.008475624128180925
508,2050.985247364378,0.00068521627944827,0.07833473294713693,185769.23832522822,-0.0006849815723848351
509,2034.4200386856141,-0.008109501164110378,0.07785718572841233,183523.18303005176,0.008142472234724085
510,2040.3377405771469,0.0029045682577983883,0.07526208268947475,184324.51081390688,-0.002900354080525247
511,2039.7208742870716,-0.0003023810944913696,0.07525722223900776,184240.92540034428,0.0003024268162628019
512,2035.2598307372762,-0.0021894804686640973,0.07499205723834222,183636.83007298186,0.002191879131314245
513,2017.2755331587637,-0.008875636620415978,0.07544018146103502,181208.1920660398,0.008915141874720423
514,2006.0751305806255,-0.005567713305683328,0.07561363210409465,179701.1211367705,0.005583241827486596
515,2021.6905230811399,0.00775391225825756,0.07604748633840155,181803.40320966454,-0.007723928228498433
516,2032.2493339502405,0.005209171876243807,0.07595444283228538,183229.53544209796,-0.005195627668666436
517,2012.8822968872162,-0.00957555244798551,0.07604101737722657,180616.5598382201,0.009621544733626308
518,2015.2857495001615,0.0011933230542922589,0.07592964983745944,180940.15021998016,-0.0011926113274713934
519,2030.8915173292444,0.00771387123371789,0.07620050405016396,183045.93305884732,-0.007684195682498007
520,1997.6686286265888,-0.01649405281121372,0.07787602507281954,178572.74307802145,0.01663083067260107
521,2008.9544585438744,0.005633601923799351,0.07472235862582811,180088.14857710883,-0.005617762945938409
522,1996.0858325965326,-0.006426237589458468,0.07345966166893547,178360.55455654263,0.006446930155604491
523,2007.9095699973457,0.005905986685931593,0.07236567139697177,179947.6668655236,-0.005888580630067253
524,1993.0409230028765,-0.007432591565425169,0.0706965392933352,177952.59269289684,0.007460281835089955
525,1957.7830837731328,-0.017848821006645192,0.07278188146089834,173251.44006919328,0.01800906317046813
526,1926.562504222976,-0.016075424378831627,0.07401748191351272,169123.76996916585,0.016205329171372185
527,1927.874649912533,0.0006808494666138199,0.07389889997517242,169296.57994019103,-0.0006806177412086445
528,1933.2748984473008,0.002797225017214819,0.06632021032726343,170008.41320734314,-0.0027933164285665057
529,1916.2539973620292,-0.008843166251044086,0.065272473457379,167768.18509438832,0.00888238255925522
530,1928.9159512493693,0.006585924587773739,0.06586187168789102,169433.7614920781,-0.0065642849182405705
531,1897.5108744382399,-0.0164152006226896,0.06702241892591018,165312.771079511,0.01655067026713475
532,1896.6367066708294,-0.0004607979864731657,0.06558472955597935,165198.5468716947,0.00046090417017463636
533,1874.1814445912205,-0.011910161997624567,0.06618767683094214,162273.4413489768,0.011981370397414537
534,1862.3770210746286,-0.006318361078021592,0.06611312035216277,160742.75309374224,0.006338364027806076
535,1863.632661536697,0.0006739867131641402,0.06505781312222393,160905.34298719873,-0.0006737596351380493
536,1848.0360732736033,-0.008404133652839523,0.0652387289886503,158889.66965989044,0.008439547522178792
537,1841.3112206684384,-0.0036455554422982536,0.0646643578047509,158023.17929814724,0.003652208561854664
538,1860.305768439678,0.010262928092144406,0.06297145976170174,160474.67128751165,-0.010210443946089054
539,1849.9746700900628,-0.005568918695231488,0.0620617772907474,159139.7490096124,0.005584453947746315
540,1865.872679417696,0.00855692112065142,0.06295661994120537,161195.53359504792,-0.008520414872355886
541,1845.281424984582,-0.01109706854657618,0.061116564082200946,158534.54508647425,0.011158869402961624
542,1855.454800548271,0.005498041779152828,0.06155216372405873,159847.39555398715,-0.005482955208977902
543,1882.7726942663808,0.014615686206579005,0.06357182948664697,163390.51150592818,-0.014509395532079417
544,1837.1750312296679,-0.024516445001272896,0.06490296697169726,157491.02052783818,0.024819444125687262
545,1822.95740511929,-0.007768952554704768,0.06450523287256585,155666.36253880302,0.0077992091699190524
546,1833.8743342141013,0.0059707212718054,0.0647217362205601,157066.78502039227,-0.005952931938212558
547,1830.5205822400324,-0.0018304538604299266,0.06471968672625829,156636.12126906402,0.0018321301637400644
548,1837.6946092674236,0.003911458733713088,0.06478730562994407,157557.8361490981,-0.0039038189431546133
549,1826.9940203103677,-0.005839851867158206,0.06388931922008555,156183.69189973295,0.005856937044182331
550,1828.9424475815292,0.0010658978747289992,0.06284368891849117,156433.60543111627,-0.001065330007369969
551,1826.462671657851,-0.0013567723539207948,0.058779282614562785,156115.5619886937,0.0013576931859371477
552,1848.2864203420365,0.011877820616598074,0.059556679615980844,158921.95710601838,-0.011807557770265431
553,1853.3654693204896,0.0027442084330121315,0.059197619741397645,159577.47780681986,-0.002740446534981178
554,1860.0050181028344,0.0035760266207520218,0.05937646001104262,160435.75763558707,-0.0035696402524316717
555,1852.7303500519995,-0.003918769661224674,0.05935078861694803,159495.4577875678,0.003926458078819195
556,1844.087091576307,-0.004676062240724936,0.059298380260179584,158380.65598837764,0.004687012080489161
557,1836.4948313038042,-0.00412558187819621,0.058997379950265084,157403.56386546194,0.004134103806387124
558,1844.122018078589,0.004144521423782968,0.059270524846933924,158385.15553877314,-0.0041359447476971845
559,1836.742180867942,-0.00400984480820263,0.058989349102236716,157435.36494639274,0.004017894992295545
560,1842.4407681686182,0.0030977485689641293,0.059006200638285336,158168.60994828786,-0.0030929554963878836
561,1881.4546074140726,0.020954007986454387,0.06331639066852202,163218.9625011661,-0.020735998142987988
562,1898.2956400598628,0.008911247034316925,0.06418087670293636,165415.33586099456,-0.008871659551016542
563,1892.4952884383285,-0.0030602353216784115,0.06375109958511146,164657.7611785315,0.003064922621984767
564,1915.748400508376,0.012212139221639448,0.06499720561244446,167701.79190904013,-0.01213787367061192
565,1908.3282599384745,-0.003880753730215514,0.06445163187442407,166728.41370670573,0.0038882936052839767
566,1870.201832516644,-0.02018124535177854,0.06685026433859895,161756.8618998475,0.020386263535270732
567,1851.8136195360858,-0.00988086310917404,0.06688783069897729,159377.0949628579,0.009929840015522107
568,1817.8556179822237,-0.018507919210258558,0.06889902009348406,155013.34064235404,0.018680252280736553
569,1811.8391596836025,-0.0033151348404130867,0.06818119518907684,154244.41884696664,0.0033206359772419702
570,1812.5353726505803,0.000384183791895517,0.06666358088797511,154333.33177225167,-0.0003841100027526245
571,1843.5461948765935,0.016964373122752827,0.06890333152555743,158310.97818492918,-0.01682128840177466
572,1849.9530684477,0.0034692737376416267,0.06892399591300481,159136.9616715227,-0.003463262760758923
573,1846.2734663748238,-0.0019910052880886425,0.06850686968818448,158662.4068567763,0.0019929886551972587
574,1862.0226085983688,0.008494055811834893,0.06899146255601984,160696.8709822473,-0.008458083242823822
575,1821.6669122912479,-0.021911353090078852,0.07009303266504732,155501.09474327991,0.02215316973417636
576,1826.329314470043,0.0025561455810856593,0.06858369451030309,156098.4643885483,-0.002552881422783315
577,1840.830383715796,0.007908651938869669,0.06915033990814,157961.28447365898,-0.007877460831823946
578,1814.1751522681725,-0.014585862457798415,0.07036993119606258,154542.81448214786,0.014692755225038656
579,1835.4110158963097,0.011637540432069292,0.07109795243418018,157264.24582918812,-0.011570086179180317
580,1842.002706879056,0.0035849640749441416,0.07084003106774668,158112.2037171079,-0.0035785457633310536
581,1834.7358647415685,-0.003952879139008013,0.06913449584475638,157177.47994562815,0.003960702070055611
582,1846.751864221166,0.006527818661062848,0.0695085868613675,158724.07865556184,-0.00650655873828776
583,1889.5435188176807,0.022906928578043956,0.07235517505540294,164272.6805296296,-0.02264655678493721
584,1893.3617220922013,0.0020186625505849514,0.07207285731460387,164770.85104001532,-0.002016626421654566
585,1898.44692473548,0.002682205863003361,0.07211060586754957,165435.110418351,-0.002678611962769306
586,1890.1241880633886,-0.004393608995402441,0.07172313680329553,164348.40947197724,0.004403275046502841
587,1874.5040001768575,-0.008298443694647918,0.07214396346474936,162315.33520382212,0.008332971220684104
588,1890.5115415469331,0.008503358165442457,0.07191854370663243,164398.93328740445,-0.00846730687344932
589,1874.771173349718,-0.008360838259088671,0.0722055243123184,162350.03866269978,0.00839588768003674
590,1876.4886169488707,0.0009156623721939247,0.07171289398119558,162573.17860054568,-0.0009152432813288591
591,1867.9203486698407,-0.004576574467651167,0.07096531497108369,161460.95820059875,0.00458706297896061
592,1877.2641869176518,0.004989798257463918,0.0709287279971938,162673.97849447894,-0.004977369894406447
593,1883.9151129330787,0.003536621052869483,0.0694870411009036,163539.2458830556,-0.0035303745746122495
594,1903.943987776968,0.010575399442578994,0.06559914365236941,166154.1707294654,-0.010519676509640696
595,1894.6371710984479,-0.00490016398854747,0.06528256188728179,164937.37405917922,0.004912189426287128
596,1889.908857588483,-0.0024987493529337124,0.06514349925045276,164320.32543389205,0.0025018738289834808
597,1871.8756831055339,-0.009587637157823074,0.06589656151609286,161974.07165820003,0.009633745790762482
598,1863.9502661398801,-0.004242932600761117,0.0659635777580797,160946.4775325921,0.004251946583353039
